,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle
27896,0.62648,0.61098,0.64908,0.68281,0.77307,0.81177,0.80872,0.85046,0.47425,0.01984,0.68034,0.52535,41.39
36458,0.403,0.40927,0.43313,0.45018,0.65659,0.74263,0.65264,0.7764,0.08886,0.00037,0.66032,0.42666,58.51
45829,0.63162,0.61419,0.64793,0.64541,0.71464,0.75215,0.70779,0.77079,0.19625,0.00035,0.67169,0.55208,33.77
113108,0.54643,0.54347,0.58319,0.63071,0.73578,0.76771,0.78341,0.80821,0.63656,0.03737,0.07443,0.09934,37.18
193485,0.52664,0.47226,0.50232,0.52614,0.54514,0.55289,0.55392,0.56084,0.47094,0.13625,0.47451,0.40423,73.17
479,0.32067,0.31762,0.40536,0.49973,0.64569,0.7241,0.70518,0.75074,0.26232,0.00066,0.53479,0.38574,73.23
46301,0.57203,0.53888,0.56586,0.5281,0.61017,0.66676,0.5885,0.69719,0.04793,0.00033,0.61523,0.46354,53.0
121995,0.3974,0.41862,0.45552,0.54442,0.72984,0.78102,0.75552,0.80517,0.3117,0.00084,0.14278,0.1557,68.2
87354,0.2705,0.29732,0.36892,0.37861,0.6613,0.81023,0.6859,0.90341,0.01248,0.00038,0.88382,0.48098,70.5
50609,0.14295,0.15539,0.15941,0.20294,0.29018,0.3189,0.29723,0.34082,0.04453,0.0004,0.28779,0.18669,32.23
113064,0.51749,0.50609,0.55036,0.63801,0.83575,0.90127,0.89283,0.93781,0.59193,0.28641,0.17275,0.19888,63.38
176709,0.88206,0.83251,0.86648,0.83443,0.85912,0.8833,0.82236,0.89716,0.45609,0.0147,0.06168,0.07834,42.11
79671,0.29125,0.34562,0.32892,0.45387,0.72622,0.78295,0.76856,0.81137,0.33802,0.0009,0.60661,0.50855,58.24
113172,0.35939,0.36424,0.4065,0.47564,0.64555,0.71563,0.73192,0.81081,0.38536,0.02751,0.17688,0.18272,41.5
24648,0.43676,0.38315,0.4088,0.44426,0.46912,0.47963,0.47735,0.49311,0.30762,0.01187,0.41349,0.32221,75.1
123068,0.588,0.45543,0.53331,0.5805,0.59916,0.60545,0.60278,0.61072,0.53082,0.12256,0.10722,0.12435,84.7
28834,0.46275,0.4411,0.47563,0.48438,0.50348,0.52681,0.52162,0.56192,0.3806,0.14513,0.51266,0.34495,48.65
173234,0.40652,0.39687,0.44411,0.46905,0.51439,0.53784,0.54277,0.56346,0.38397,0.07615,0.37116,0.2978,43.15
96216,0.27046,0.29991,0.33708,0.42659,0.71615,0.78991,0.78552,0.82477,0.4317,0.00245,0.75376,0.55945,42.46
6472,0.50374,0.45901,0.49006,0.5087,0.53126,0.54351,0.53993,0.55761,0.38413,0.05764,0.3914,0.25459,71.6
70227,0.13604,0.12428,0.13638,0.14668,0.1648,0.17468,0.18024,0.19004,0.12811,0.00422,0.2452,0.21864,39.92
90774,0.21686,0.22034,0.24656,0.32988,0.51258,0.55498,0.54689,0.56502,0.28718,0.003,0.35368,0.30426,77.22
133568,0.39033,0.37009,0.36868,0.388,0.42606,0.43955,0.42328,0.4481,0.28445,0.05973,0.07915,0.09444,41.82
175973,0.48299,0.46586,0.48066,0.50649,0.53902,0.55671,0.53499,0.56952,0.31392,0.02499,0.0913,0.10979,48.91
68134,0.1894,0.17213,0.18809,0.18234,0.24243,0.28851,0.24457,0.32496,0.00609,0.00046,0.37152,0.22922,73.07
162348,0.79229,0.7527,0.79501,0.80663,0.83051,0.84904,0.82385,0.86062,0.62879,0.22483,0.55848,0.50119,51.23
188743,0.84344,0.78733,0.82466,0.83226,0.83857,0.83933,0.82406,0.83653,0.67187,0.17554,0.11389,0.13859,60.31
121234,0.72486,0.67794,0.70971,0.73234,0.74222,0.74458,0.74445,0.74573,0.72712,0.294,0.11229,0.13485,61.87
82448,0.35849,0.49961,0.56634,0.76444,0.99167,0.99639,0.98009,1.00088,0.65596,0.02063,0.75897,0.524,38.21
241,0.5954,0.61707,0.62888,0.66944,0.8856,0.96554,0.81735,1.01859,0.37877,0.07268,0.55272,0.33371,43.15
117858,0.80357,0.7648,0.78908,0.80194,0.81272,0.8172,0.81098,0.82025,0.77512,0.27703,0.10197,0.12649,43.46
11892,0.64677,0.62899,0.66027,0.63385,0.72954,0.79957,0.72612,0.8481,0.08241,0.00039,0.74154,0.53113,33.19
95590,0.32681,0.37296,0.44552,0.51867,0.73879,0.80333,0.82188,0.84905,0.64604,0.05514,0.87184,0.66435,40.38
123730,0.46364,0.45759,0.52268,0.53932,0.61911,0.66672,0.61282,0.68674,0.2549,0.0105,0.10328,0.12464,65.67
118836,0.82417,0.78791,0.80886,0.82851,0.85616,0.86161,0.86091,0.86266,0.83244,0.30442,0.101,0.12528,33.42
86220,0.96896,0.90313,0.95432,0.95936,0.97745,0.98826,0.95799,0.9978,0.48292,0.00202,0.12917,0.18699,55.66
163960,0.98397,0.91381,0.94103,0.84525,0.89859,0.96441,0.82917,1.00425,0.21232,0.03631,0.08286,0.09958,48.67
96901,0.13821,0.15888,0.29929,0.42676,0.51535,0.53866,0.52094,0.55201,0.19441,0.0005,0.33009,0.25242,34.17
18389,0.36544,0.36874,0.42765,0.44152,0.5673,0.64759,0.59638,0.70477,0.089,0.00038,0.54443,0.40326,41.36
162610,0.87661,0.83365,0.86237,0.873,0.87684,0.8771,0.87206,0.87558,0.84024,0.35526,0.15321,0.18255,36.57
29077,0.38849,0.34456,0.35292,0.40103,0.54813,0.59432,0.54914,0.62356,0.09515,0.0007,0.47165,0.33889,79.52
167612,0.29175,0.24523,0.27841,0.29856,0.40032,0.45065,0.41473,0.49358,0.04636,0.00117,0.35982,0.28539,82.71
45573,0.3455,0.3449,0.37155,0.37556,0.6063,0.73125,0.63708,0.81108,0.02062,0.00036,0.80743,0.50682,67.72
107019,0.38166,0.34618,0.38099,0.41577,0.46032,0.47354,0.47528,0.48357,0.38715,0.07558,0.14373,0.15877,74.8
117481,0.92116,0.87232,0.90213,0.90589,0.90403,0.89845,0.88787,0.88806,0.80281,0.1969,0.10466,0.1252,35.66
187479,0.80016,0.73537,0.77664,0.77987,0.78979,0.79607,0.77697,0.79707,0.69898,0.20343,0.08813,0.10935,68.48
173503,0.29126,0.2871,0.31497,0.35784,0.44263,0.47214,0.47375,0.501,0.2709,0.00411,0.27707,0.253,42.01
175689,0.74531,0.72851,0.74063,0.77222,0.91236,0.96702,0.84922,1.00056,0.51822,0.07825,0.07612,0.09603,40.72
30348,0.41769,0.40272,0.42606,0.44838,0.5044,0.52353,0.50983,0.5387,0.23709,0.00115,0.48204,0.39478,47.9
111334,0.73746,0.69756,0.72478,0.73173,0.74801,0.75326,0.736,0.75432,0.47748,0.01842,0.06192,0.07831,42.01
93573,0.26061,0.28259,0.28958,0.37492,0.53775,0.573,0.56854,0.5884,0.34475,0.00411,0.35343,0.23075,62.25
33617,0.26638,0.21641,0.25507,0.30638,0.42748,0.47727,0.46945,0.51024,0.16516,0.00169,0.40176,0.27658,83.44
122159,0.34243,0.31137,0.32145,0.31121,0.35924,0.38827,0.35067,0.40721,0.03985,0.00045,0.09826,0.1031,66.65
179147,0.66418,0.64755,0.69314,0.72134,0.77123,0.79413,0.79207,0.81949,0.54256,0.04852,0.55318,0.49368,40.34
94288,0.2309,0.23133,0.25996,0.29814,0.38359,0.41924,0.42612,0.45323,0.23992,0.00168,0.48198,0.39772,61.2
171966,0.85533,0.8083,0.83998,0.85565,0.87479,0.88353,0.8675,0.88292,0.83755,0.36078,0.14923,0.1786,56.1
60741,0.26083,0.29065,0.33185,0.41212,0.50932,0.55196,0.54511,0.60041,0.17894,0.00054,0.68973,0.55854,59.83
20925,0.62631,0.58259,0.61869,0.58944,0.62869,0.6709,0.61107,0.70678,0.08286,0.00038,0.56174,0.41604,61.15
191185,0.77859,0.75954,0.79143,0.84281,0.92663,0.94751,0.87788,0.95545,0.50262,0.07248,0.35567,0.2897,48.64
145682,0.62211,0.57868,0.60907,0.63937,0.74474,0.79264,0.76415,0.82742,0.31911,0.00249,0.08837,0.10426,68.86
105925,0.3626,0.37201,0.3723,0.41782,0.68068,0.79403,0.7231,0.82958,0.22893,0.01029,0.1538,0.15225,35.94
20186,0.21722,0.22151,0.23332,0.24707,0.30596,0.32879,0.30911,0.34269,0.06864,0.00052,0.33145,0.24959,40.63
91475,0.49559,0.53353,0.5868,0.64367,0.74131,0.78805,0.77106,0.83144,0.29891,0.00052,0.85696,0.48099,54.17
10537,0.56926,0.60531,0.61795,0.71991,0.9105,1.00902,0.90856,1.05316,0.32458,0.00673,0.80546,0.54174,44.16
177869,0.64862,0.58085,0.63363,0.67163,0.74034,0.78373,0.78407,0.79418,0.68161,0.26788,0.14721,0.1706,75.86
45752,0.43124,0.45018,0.50164,0.56507,0.78478,0.8904,0.89615,0.97024,0.38532,0.00082,0.8087,0.60456,51.37
103398,0.5921,0.57455,0.62685,0.64542,0.67402,0.69275,0.68089,0.70923,0.52207,0.26012,0.16485,0.19509,57.38
38567,0.78684,0.74402,0.7796,0.78838,0.81374,0.83103,0.80634,0.84584,0.49839,0.02945,0.68099,0.5739,55.11
84036,0.40402,0.4165,0.54503,0.80164,0.91797,0.93877,0.93522,0.96615,0.59578,0.0134,0.88748,0.69117,82.94
123295,0.44695,0.45855,0.54394,0.59864,0.66492,0.71275,0.70892,0.76986,0.28195,0.00063,0.15825,0.16948,54.89
38588,0.47516,0.46143,0.47596,0.47522,0.6199,0.70274,0.62743,0.76176,0.04651,0.00029,0.51966,0.298,53.22
27563,0.25621,0.28344,0.34692,0.42592,0.64407,0.71344,0.73243,0.76456,0.50915,0.01894,0.633,0.41972,47.17
129186,0.52522,0.44743,0.51174,0.55335,0.58189,0.60512,0.61746,0.64163,0.54351,0.25179,0.12425,0.14606,81.21
119425,0.50245,0.48012,0.50391,0.51489,0.55147,0.57191,0.54848,0.5898,0.33954,0.03491,0.08731,0.10822,52.15
4649,0.53395,0.5579,0.60244,0.6946,0.80441,0.84382,0.82806,0.86336,0.4858,0.09623,0.52093,0.35709,38.74
149513,0.64287,0.6005,0.64784,0.67098,0.69532,0.70686,0.70082,0.71682,0.54629,0.06782,0.07557,0.09407,68.6
23293,0.41194,0.39647,0.40592,0.4762,0.62949,0.66907,0.67102,0.70635,0.43909,0.08395,0.55549,0.39326,65.63
110040,0.94942,0.87729,0.92413,0.90302,0.93106,0.95182,0.889,0.96711,0.52633,0.18503,0.1098,0.14183,56.25
147473,0.48633,0.43604,0.50931,0.67295,0.6901,0.69648,0.69166,0.70388,0.57905,0.30576,0.17752,0.19866,82.96
13333,0.35815,0.36857,0.38742,0.39682,0.51047,0.58213,0.5239,0.65174,0.06355,0.00033,0.66038,0.43005,52.87
35132,0.43858,0.41795,0.42832,0.46369,0.53537,0.55529,0.54527,0.56492,0.32398,0.01499,0.48353,0.39618,57.05
156197,0.48146,0.50159,0.53276,0.61288,0.90498,0.95562,0.88873,0.97242,0.26971,0.00148,0.18074,0.1868,52.6
110095,0.30213,0.25043,0.29905,0.33077,0.42812,0.47333,0.45762,0.5013,0.142,0.00121,0.13373,0.12303,82.47
20182,0.49434,0.48189,0.53507,0.57382,0.65528,0.69698,0.69615,0.73667,0.38047,0.0137,0.53219,0.35855,51.53
13392,0.29715,0.24427,0.25444,0.26698,0.37832,0.44845,0.41728,0.51506,0.03398,0.00061,0.49735,0.27665,78.44
17389,0.59963,0.54182,0.56902,0.55798,0.58407,0.60568,0.56613,0.62219,0.15993,0.00051,0.5138,0.4132,67.82
34230,0.43054,0.41375,0.43657,0.44229,0.47093,0.48979,0.47604,0.51065,0.19919,0.00044,0.49515,0.40646,41.31
126361,0.57126,0.53693,0.56285,0.58451,0.61174,0.61912,0.61707,0.62536,0.50706,0.09612,0.07992,0.09827,55.38
92694,0.43367,0.45625,0.47295,0.47126,0.58139,0.64088,0.57898,0.67684,0.05677,0.00033,0.72787,0.54316,53.07
157498,0.81538,0.77135,0.81859,0.83658,0.85262,0.86058,0.85261,0.86731,0.62104,0.05987,0.70584,0.57988,50.08
170386,0.79571,0.75609,0.79906,0.81896,0.85061,0.86749,0.86645,0.87714,0.70593,0.18443,0.14084,0.17287,39.64
70512,0.2617,0.31632,0.36531,0.53565,0.63867,0.68006,0.69452,0.73456,0.42577,0.00486,0.6274,0.43689,72.88
92606,0.49943,0.60421,0.75217,0.85433,0.9639,0.9839,0.92891,0.99825,0.29282,0.00041,0.94694,0.78317,46.9
118502,0.45197,0.43547,0.44149,0.47487,0.62447,0.67478,0.64643,0.70264,0.36562,0.09642,0.14957,0.16655,46.29
159483,0.64489,0.61445,0.65066,0.65197,0.69125,0.71699,0.68195,0.73571,0.39536,0.06034,0.08922,0.10914,44.36
134815,0.55848,0.53567,0.56802,0.59843,0.67437,0.70978,0.722,0.74294,0.5824,0.02969,0.09493,0.11398,39.72
29699,0.17658,0.18281,0.19234,0.22675,0.40369,0.46013,0.46095,0.48366,0.28169,0.00751,0.44621,0.34249,44.7
27341,0.66448,0.6284,0.65894,0.66889,0.69151,0.70606,0.68786,0.71637,0.45765,0.04181,0.55525,0.4262,58.0
9163,0.6058,0.54463,0.57298,0.5839,0.61649,0.63117,0.60712,0.64135,0.29571,0.00188,0.4716,0.3586,70.45
105652,0.29314,0.3022,0.35763,0.38326,0.5399,0.6255,0.54679,0.68641,0.02649,0.00198,0.63321,0.42549,74.44
150490,0.37649,0.30624,0.34961,0.45426,0.58908,0.60124,0.57529,0.61112,0.2619,0.02604,0.37557,0.25712,84.67
177050,0.58573,0.55178,0.60641,0.65667,0.75502,0.81681,0.83245,0.89178,0.51829,0.07225,0.15955,0.18132,64.97
28061,0.22358,0.28318,0.38923,0.44139,0.58384,0.68784,0.61708,0.78229,0.0593,0.00634,0.5829,0.33016,52.61
50308,0.18892,0.19557,0.17672,0.26374,0.52834,0.5866,0.58987,0.60783,0.40146,0.01121,0.36188,0.2283,71.88
29890,0.30603,0.28964,0.32649,0.40605,0.50711,0.57105,0.50624,0.59008,0.08948,0.0015,0.26799,0.16916,81.93
3543,0.29697,0.31759,0.42521,0.47959,0.57529,0.63356,0.62409,0.69203,0.27443,0.08758,0.58964,0.42504,31.84
76760,0.99427,0.93071,0.97098,0.98244,0.99276,0.99704,0.98193,1.00129,0.67318,0.03189,0.13036,0.19178,40.95
128399,0.68959,0.65763,0.70099,0.71704,0.75295,0.7754,0.752,0.78983,0.56649,0.07891,0.05702,0.07289,48.97
127629,0.5572,0.54023,0.60047,0.62057,0.74263,0.8352,0.75127,0.87149,0.39004,0.03682,0.07484,0.09335,68.52
152488,0.58397,0.54818,0.58135,0.61174,0.64003,0.64873,0.6502,0.65856,0.54455,0.07909,0.11206,0.13533,63.65
65329,0.3314,0.3734,0.38701,0.44847,0.78895,0.92607,0.77516,0.97659,0.02094,0.0004,0.7315,0.41111,70.84
188855,0.74571,0.71019,0.73666,0.75041,0.79316,0.82283,0.789,0.84342,0.51005,0.08184,0.33203,0.30897,46.66
2439,0.66237,0.61028,0.64869,0.67158,0.7039,0.73136,0.71012,0.76781,0.42039,0.02172,0.52717,0.42964,68.53
124395,0.41004,0.42782,0.45248,0.52593,0.75751,0.83954,0.8189,0.91226,0.22498,0.0004,0.28809,0.3058,66.38
123626,0.71227,0.6654,0.69874,0.71679,0.73656,0.74366,0.73749,0.74621,0.70009,0.24257,0.07644,0.09602,63.53
129340,0.73676,0.6853,0.71734,0.72375,0.73013,0.73142,0.71694,0.73021,0.50607,0.01813,0.08466,0.10183,60.26
79123,0.32284,0.34478,0.45393,0.55822,0.77521,0.88519,0.92393,0.99539,0.49053,0.00256,0.83104,0.52489,62.88
24294,0.40522,0.3919,0.43725,0.41399,0.47708,0.54394,0.48824,0.61782,0.03896,0.00036,0.58691,0.33843,52.95
28295,0.29429,0.40693,0.41751,0.64397,0.83279,0.89697,0.9236,0.98803,0.5334,0.00409,0.95962,0.6626,46.91
148908,0.61296,0.52046,0.5768,0.6086,0.61911,0.62123,0.62033,0.62248,0.57908,0.17886,0.09172,0.11029,80.95
